"text","page"
"This thinker contended that 20th-century man had more in common with primitive man than 18th-century man in his book Modern Man in Search of a Soul. This man described trying to induce hallucinations in a collection of thoughts on which he embossed the title Liber Novus but which was called The Red Book when it was published in 2009, forty-eight years after his death. This psychologist used the word ""numinous"" to describe the intense effects of one of his most famous concepts, which included figures like the ""wise man,"" the animus, and the anima. FTP what psychologist broke with Freud in 1913 and posited a collective unconscious populated by archetypes?","Carl_Jung"
"This man names a hierarchy with Schützenberger whose Type-1 level can be interpreted with a linear bounded automaton. In one work, this thinker defined the terms ""competence"" and ""performance."" This man criticized Skinner's belief that children are conditioned to develop a (*) verbal behavior, and instead proposed an inherent acquisition device. This pioneer of the concept of transformational-generative grammar used the sentence ""Colorless green ideas sleep furiously"" to demonstrate that a meaningless sentence can be grammatically correct. Syntactic Structures was written by, for ten points, what MIT linguist?","Noam_Chomsky"
"This writer described eleven ""pairs of opposites"" of the Pleroma in one book. In another work, this thinker envisioned a black serpent, Philemon, and Salome visiting him while he employed ""active imagination."" This author of Seven Sermons to the Dead and the Red Book introduced the idea that two events can be meaningful and non-causal, which he termed (*) synchronicity. This author of Psychological Types differentiated between ""introversion"" and ""extraversion"" and created the idea of the collective unconscious. For ten points, name this Swiss founder of analytic psychology who once studied under Sigmund Freud.","Carl_Jung"
"According to a theory developed by Milton Friedman and Edmund Phelps, an expansionary monetary policy does not change this quantity in the long run, where wages are not sticky. The non-accelerating inflation rate of this quantity, which replaced the theory of its ""natural rate"", is equivalent to the Y-axis of the long-run (*) Phillips curve, whose short-run form posits a tradeoff between this quantity and inflation. The cyclical type of this occurs due to insufficient demand in the labor market, while the frictional type results when people move between jobs. For ten points, name this phenomenon in which people are unable to find work","Unemployment"
"Richard Herrnstein formulated a ""matching law"" for this school of thought. One proponent of this school developed an air crib for his daughter and invented a box designed to measure a rat's response to certain conditions. A pioneer of this school worked with Rosalie Rayner in an experiment to induce a (*) fear of white and furry objects in a child. Another member trained a dog to salivate at the sound of a tuning fork through classical conditioning. For ten points, identify this school which argues that psychology should be focused on observable conduct, advocated by Skinner, Watson, and Pavlov.","Behaviorism"
"This man listed ""Everyone is to be trusted"" as one of his 36 principles of assumption in his work Eupsychian Management. He contrasted ""D-cognition"" and ""B-cognition"" in another of his works and opposed the Freudian treatment of psychology. This author of Towards a Psychology of Being theorized about (*) ""peak experiences"" and placed Eleanor Roosevelt and Albert Einstein on the tip of his most famous construct. That pyramidal construct portrayed safety and love beneath self-actualization. For ten points, name this humanistic psychologist who studied motivation and created a ""hierarchy of needs.""","Abraham_Maslow"
"Elton Mayo modeled this experimenter's clinical methods for his Hawthorne Experiments. This man described himself as a genetic epistemologist and analyzed behavioral and operational ""schemata."" He poured blue liquid into a taller and thinner glass from an identically-sized beaker to demonstrate his idea of (*) quantity conservation. This psychologist's most famous theory describes the development of object permanence during the Sensorimotor stage, which precedes the Preoperational and Concrete Operational stages. For ten points, identify this Swiss psychologist who divided the development of children into four steps.","Jean_Piaget"
"John Maynard Keynes [kanes] argued in The Economic Consequences of the Peace that if left unchecked or controlled by force of law, this phenomenon would lead to relaxed production. Several economists incorrectly predicted that quantitative easing would cause this phenomenon to become a major problem. One theory posits that a back-and-forth between wage hikes and price increases creates a ""spiral"" that leads to the ""cost-push"" form of this. Name this trend of the supply of money, and subsequently prices, to rise over time.","Inflation"
"This man's son studied the Salem witch trials in his book Wayward Puritans. This thinker, who developed some of his ideas while observing schools on the Pine Ridge reservation, wrote a study of a man who once shouted ""I am not!"" during a choir practice in a monastery. He contrasted such themes as ""industry"" and ""inferiority"" and ""identity"" and ""role confusion"" in a model he developed. This psychologist analyzed the lives of important religious men in Gandhi's Truth and Young Man Luther. His most well-known theory was outlined in his book Childhood and Society. For 10 points, name this psychologist who advanced an eight stage theory of psychosocial development.","Erik_Erikson"
"This man called for measuring human development in terms of capability in a collaboration with Martha Nussbaum. This writer showed that it is impossible to have both ""minimal liberalism"" and a Pareto optimal selection of choices, in what is known as the Liberal Paradox. Emily Oster disputed the figure of one hundred million that this social scientist came up with in analyzing the ""missing women problem."" In his most famous book, he showed that shortages are caused not just by insufficient production but also from preexisting economic inequalities resulting in misdistribution. For 10 points, name this author of Collective Choice and Social Welfare and Poverty and Famines, an Indian welfare economist.","Amartya_Sen"
"Leo Strauss accused this thinker of nihilism for claiming that ""the individual has to decide which is God for him and which is the devil."" At the end of an essay, this writer predicted a ""polar night of icy darkness and hardness."" This social scientist argued that a ""polytheism of values"" forced empirical academic research to be ""value-free,"" and defined modernity as ""rationalization"" and ""disenchantment."" This thinker described the ideal type of ""modern officialdom"" in his essay on bureaucracy, whose form of authority differed greatly from his description of charismatic leadership. For 10 points, name this author of Science as a Vocation, a German social theorist who defined the state as an entity with a monopoly on legitimate violence in Politics as a Vocation.","Max_Weber"
"In a celebrated passage, this thinker claimed that his final goal was to ""grasp the native's point of view, his relation to life, to realize his vision of the world"" to find out ""the hold life has on him."" He argued that charters, personnel, and norms were three of the six requirements for the establishment of any institution. This founder of biocultural functionalism hypothesized the ""opposite flow"" rule in a book about inhabitants of the Kiriwina Islands. This anthropologist described a system of gift exchange in which red-shell necklaces were moved in the opposite direction as white-shell armbands. For 10 points, name this anthropologist who described the Kula ring in Argonauts of the Western Pacific.","Bronisław_Malinowski"
"This man anticipated Saul Kripke when he used ""Dartmouth"" as an example of names of purely denotative nature. He proposed inculcating democratic values among workers by making firms industrial cooperatives in his widely used textbook of political economy. This thinker defended a theory of ethics against claims it was a ""doctrine worthy only of swine,"" arguing that humans were capable of more than base, physical happiness. In another book, this man claimed power could only be exercised against another's will if the purpose was to protect others. This creator of the harm principle wrote a book arguing for women's suffrage which he co-wrote with his wife, Harriet Taylor. For 10 points, name this author of On Liberty.","John_Stuart_Mill"
"Paul Baran and Paul Sweezy argued there would be a constantly increasing surplus in this type of capitalism. Paul Milgrom and John Roberts showed this condition could be maintained through limit pricing. In a market with durable goods, the Coase conjecture holds that prices under this condition will be identical to prices in very different circumstances. Markets in this condition have a Herfindahl-Hirschman Index measure of 10,000. Telecommunications and other utilities are often considered ""natural"" types of this condition because of the high fixed costs and barriers to entry. In this market structure, prices are generally set above marginal cost, leading to deadweight loss. For 10 points, name this condition where there is only one firm in a market.","Monopoly"
"Cameron Macdonald argues that uncompensated performance of these phenomena by women on the job may partially explain the gender wage gap. These phenomena are used to control our decision-making as products of somatic markers according to a theory by Antonio Damasio. Arlie Hochschild discussed the labor used to regulate these phenomena by workers in the (*) service industries, in a book on the ""commercialization"" of them. They are said to arise from a combination of arousal and cognition according to the two-factor theory of Stanley Schachter. Paul Ekman specializes in work on the association between facial expressions and these phenomena. For 10 points, name these phenomena that are simulated by actors and which include shame, disgust, and fear.","Emotion"
"A ""revealed"" version of one of this man's concepts can be measured with the Balassa index. Joseph Schumpeter criticized John Maynard Keynes and this man for building abstract models, which constitutes his namesake ""vice."" One of his theories is fleshed out in the Heckscher-Ohlin model. He posited that government spending has little effect on the decisions of consumers, which is his namesake (*) equivalence. He stated that an increase in the demand for labor occurring faster than the increase in population could raise wages, and considered a situation that arises when countries have different opportunity costs for producing a good. For 10 points, name this author of Principles of Political Economy and Taxation, who formulated the iron law of wages and the law of comparative advantage.","David_Ricardo"
"This thinker countered Vladimir Propp's approach to treating whole myths as the units of analysis by instead analyzing myths as bundles of minimal units. This thinker claimed that concepts derive their meaning only by being one half of a ""binary contrast"", and that this oppositional way of thinking is universal to humans across cultures. This inventor of the ""mytheme"" also coined a term for someone who solves new social problems by (*) re-assembling existing materials, rather than creating new materials. This creator of Alliance Theory contrasted the idea of the bricoleur with the engineer. For 10 points, name this author of Elementary Structures of Kinship and The Savage Mind, a French Structuralist anthropologist.","Claude_Lévi-Strauss"
"This man described the feeling of living and cooperating in a community as ""social interest,"" a lack of which can be seen in his ""ruling,"" ""getting,"" and ""avoiding"" types of lifestyles. This man used the term ""masculine protest"" to denote the desire to be a real man, an example of one of his concepts influenced by Hans Vaihinger's Philosophy of ""As If"", known as fictional goals. This man believed that firstborn (*) children were ""dethroned"" upon the arrival of a new child, and was the first to assign specific personality traits to birth order. Another of his concepts is a construct that arises as a result of being unable to cope with feelings of helplessness and inadequacy. For 10 points, name this author of The Neurotic Character who coined the term ""inferiority complex.""","Alfred_Adler"
"In a work, this thinker distinguished between states of opinions, which he called ""beliefs"", and determined modes of action, which he called ""rites"". That work by him theorizes that religion was a so-called ""primordial matrix"" for culture, with collective representations and their societal respect forming a concept he called ""awe"", which is based on totemism. In his doctoral dissertation, he described crime as something that offends the states of the (*) ""collective conscience"", and its punishment as attempting to maintain ""mechanical solidarity"". This author of The Division of Labor in Society defined sociology as the objective study of ""social facts"". For 10 points, name this French sociologist, who wrote The Rules of Sociological Method and Elementary Forms of Religious Life.","Émile_Durkheim"
"This thinker defined a concept ""formed by the one-sided accentuation of one or more points of view"", which he distinguished based upon their levels of abstraction. He used the term ""eternal yesterday"" to describe a system that derives ""traditional legitimacy"" from its longevity. This creator of the (*) ""ideal type"", he defines the state as that which ""claims the monopoly of the legitimate use of physical force"". He stated that the endpoint of bureaucratization and rationality is an ""iron cage"" in the same work where he described how growth in Western society was promoted by Calvinist theology. For 10 points, name this author of Politics as a Vocation and The Protestant Ethic and the Spirit of Capitalism.","Max_Weber"
"This man collaborated with D.C. Simons to test the effects of radiation on animals, at an altitude above 90,000 feet. This man argued that animals go from trial-and-error to insight with repeated iterations of a single problem type in his studies on ""learning sets."" While at UWMadison, this man's first Ph.D. student was Abraham Maslow. An experiment of his used a modification of a device that only lets a participant open and close a door to the outside. This author of ""The Nature of Love"" used a modified Butler box in an experiment that contrasted a ""surrogate (*) mother"" made of wire with one made of terrycloth. He also created the anxiety-producing ""rape rack"" and ""pit of despair."" For 10 points, name this psychologist who studied affection in rhesus monkeys.","Harry_Harlow"
"This thinker wrote that people might apply an intuition called a ""keying"" to intuit the difference between a real fight and a fictional fight, as they assess a ""strip"" of experience. In one book, he described how dark, strategic, and inside secrets are kept by ""teams"" engaged in collusion. In a paper, this man described how an ""avoidance process"" gives way to an interchange whose four steps are challenge, offering, acceptance, and thanks. He did his early field work in the Shetland islands, two decades before writing ""On (*) Face-Work."" This man used the metaphor of a clothes-peg on which various suits can be hung, and the distinction between ""front stage"" and ""back stage"" behavior, as part of his ""dramaturgical"" model of interaction. For 10 points, name this author of Frame Analysis, a sociologist who argued that we are little more than what we perform in The Presentation of Self in Everyday Life.","Erving_Goffman"
"In one work, this anti-mercantilist philosopher noted that it wasn't benevolence, but selfinterest, that made ""the butcher, the brewer, or the baker"" offer their services. That work by this author notes the power of division of labor and explained how (*) markets regulate themselves with the ""Invisible Hand"" metaphor. For 10 points, name this Scottish economist, the author of The Theory of Moral Sentiments and The Wealth of Nations.","Adam_Smith"
"Raymond Cattell studied this concept with a test measuring 16 primary traits and the ""five factors,"" including agreeableness and extraversion. This concept is measured by self-report inventories like the MMPI test and projective tests like the (*) Rorschach inkblot test. For 10 points, what psychological concept, sometimes divided into Type A and Type B, describes a person's patterns of thought and behavior that distinguish them as an individual?","Personality"
"This author argued that Moses may have been the pharoah Akenhaten in the book Moses and Monotheism. He described behaviors as guided by Thanatos, the death drive, as a companion to sexual drive in his Beyond the Pleasure Principle. (*) Carl Jung opposed this man's theory of the psyche, in which the superego controls one's instincts. For 10 points, name this Austrian psychoanalyst, the author of The Ego and the Id and The Interpretation of Dreams.","Sigmund_Freud"
"In his debates against Jacques Dóleris about sex education, this thinker drew from his theory that incest taboos came from primitive beliefs about the power of menstrual blood. With Marcel Mauss, this thinker described how the classification of things reflects social classifications in the book Primitive Classification. He founded the journal L'annee sociologique and introduced the concept of (*) collective effervescence in a book that defines religion as beliefs and practices about the sacred. He declared that social facts were the objects of sociological study in The Rules of Sociological Method. He also claimed that social order in primitive and modern societies is based on mechanical and organic solidarity, respectively. For 10 points, name this French sociologist who wrote The Elementary Forms of Religious Life and The Division of Labor in Society.","Émile_Durkheim"
"Several landmark textbooks about these things were written by Lewis Keeble. A movement advocating a specific variety of these things was inspired by the book To-Morrow by Ebenezer Howard. The principle of ""conservative surgery"" was applied to these things by Patrick Geddes, who opened a laboratory in the Outlook Tower to study a particular one of them. A group known as the ""Decentrists"" and a movement partly inspired by the MacMillan Plan that sought to make these things (*) ""Beautiful"" were both criticized for their harmful orthodoxy in a book about the ""death and life of great American"" ones by Jane Jacobs. A book about the history of these things by Lewis Mumford included an analysis of the ""megalopolis"". For 10 points, name these things often laid out on grid patterns by urban planners, like Chicago and New York.","City"
"This thinker compiled a series of interviews with people in a variety of relationships into his book on ""marriage and its alternatives"", Becoming Partners. This thinker, who popularized William Stephenson's Q sort technique, suggested that people can avoid feelings of ""incongruence"" by following the ""organismic valuing process"". His ideas were used to create the most famous script used by the computer program (*) ELIZA. He advocated the practice of ""unconditional positive regard"" and explained how fulfilling the ""actualizing tendency"" could create a ""fully functioning person"" in his book On Becoming a Person. With Abraham Maslow, he founded humanistic psychology. For 10 points, name this psychologist who invented person- or client-centered therapy.","Carl_Rogers"
"This thinker once quipped: ""If the only tool have you have is a hammer,"" it is tempting ""to treat everything as if it were a nail."" Clayton Alderfer expanded on this thinker's work with a theory that focuses on Existence, Relatedness, and Growth. This psychologist used the definition: ""moments of (*) highest happiness and fulfillment"" to describe ""peak experiences,"" and he placed safety and belonging on a construct that peaks with selfactualization. For 10 points, name this American psychologist who devised the ""hierarchy of needs.""","Abraham_Maslow"
"One thinker with this surname was criticized by Dwayne Betts for an ""unrelenting focus on criminality."" That thinker with this surname studied the ""6th street boys"" to conclude that unrelenting surveillance and imprisonment turned inner city blacks into fugitives; that work is On the Run: Fugitive Life in an American City. This is the surname of a thinker who compared taking a drowning man out of a lake, teaching him to ride a bike and then putting him back in the lake to hospitalizing and then discharging a man from a (*) psych ward. In addition to writing about ""total institutions,"" that sociologist with this surname analyzed gender representation in advertising and described the way we perceive society using the example of a picture frame. For 10 points, name this surname shared by Alice and Erving, the latter of whom wrote The Presentation of Self in Everyday Life.","Erving_Goffman"
"One use of this concept is exhibited in the ""Sword of Dardanos"" subsection of the Mithras Liturgy, or PGM IV. The PGM are centered on the use of this concept in a manner similar to its use in defixiones. Since this concept is treated as personal property by one group, it is usually transmitted matrilineally or purchased from specialists. For that group, it was analyzed in terms of coefficients of weirdness and coefficients of intelligibility, in that group it serves a pragmatic function as a ""verbal act,"" as outlined in a study of this in coral (*) gardens among the Trobriand Islanders by Malinowski. One work categorized it into contagious and sympathetic varieties, and stated that humans progress from it to religion to science; that work is James Frazier's The Golden Bough. For 10 points, name this concept that Evans-Pritchard studied in the Azande along with witchcraft and oracles.","MagiC"
"The no-show paradox of Fishburn and Brams concerns the lack of a certain criteria in a type of this process. Glen Weyl came up with a method whereby the price of this process increases quadratically. The Hare rule and Coombs rule for this process both involved redistribution. Donald Saari showed that of all scoring rules for this process, the method least susceptible to manipulation is the (*) Borda count method, and runoff methods for this are among the simplest to violate monotonicity. This process can fail to be transitive even when each individual is transitive according to the Condorcet paradox. No system exists for this process which is Pareto efficient, and non-dictatorial, and has unrestricted domain and independence of irrelevant alternatives according to Arrow's impossibility theorem. For 10 points, name this process used to elect officials.","Voting"
"In an experiment observing this phenomenon, half of a group of students were assigned roles as quizmasters and told to ask a series of ten questions to the other half, who rated the quizmasters' knowledge as above average. George Quattrone conjectured that this phenomenon depended on the relative salience of situations in an 1982 experiment. Lee Ross coined the term for this phenomenon, which is closely related to the actor-observer (*) bias. The premier study of this phenomenon involved people reading essays about Fidel Castro and rating the author's attitude as positive towards Castro even though they had been told that the writer's position was determined by a coin flip. For 10 points, name this phenomenon in which a person's behavior is blamed on dispositional and personal factors rather than exterior circumstances, a kind of cognitive bias.","Fundamental_attribution_error"
"In one article, this man wrote that the title concept is a ""spiritual fact"" and imagined a scheme of life within which labor is ""substantially ignoble."" A section of a book by this man decries a certain practice as ""a hindrance to the highest industrial efficiency"" of communities and asserts that the title phenomenon arises as a result of man's predatory nature. This man argued that a ""close knit body of theory"" was central to a Darwinian perspective of science, and that (*) economics doesn't meet that criteria in ""Why Economics is Not an Evolutionary Science."" This man included the section ""The Belief in Luck"" in a book where he used the example of a Polynesian chief and the King of France to demonstrate his concept of the non-productive consumption of time. For 10 points, name this economist who wrote about ""conspicuous consumption"" in Theory of the Leisure Class.","Thorstein_Veblen"
"This thinker described a society in which kinship depended on ""a corporate body holding an estate made up of both material and immaterial wealth"" as a ""house society."" This thinker opened one book with the chapter ""The Science of the Concrete,"" which analyzes a portrait by François Clouet and outlines ""plastic,"" ""primitive,"" and ""applied"" modes of art. This thinker conjectured that marriage between groups was a means to increase social ties with outside groups as part of his ""alliance theory."" This thinker contrasted the more scientific (*) ""engineer"" with a figure who works with ""whatever is at hand"" called the ""bricoleur."" He included the volumes ""The Origins of Table Manners"" and ""The Raw and the Cooked"" in his tetralogy Mythologiques. For 10 points, name this French anthropologist and founder of structural anthropology, the author of The Savage Mind.","Claude_Lévi-Strauss"
"A chapter of this book notes how babies learn to clap before they learn to walk and have a ""beat indelibly fixed in their minds"" while discussing the siva. The seventh chapter of this work describes three different kinds of unmarried sexual relations which require a confidant called a soa, including a kind of rape called ""sleep crawling."" This book describes how the daughter of a chief was appointed to the position of (*) taupo, which required her to maintain her virginity and prepare juice for the kava ceremony. This book was criticized in a 1983 book subtitled ""The Making and Unmaking of an Anthropological Myth"" written by Derek Freeman. For 10 points, name this ethnography about the adolescents of a certain Pacific island written by Margaret Mead.","Coming_of_Age_in_Samoa"
"One book with this concept in its title describes this concept as ""not a biologically driven complex"" and begins with the observation that ""no man sees the world through pristine eyes."" The Sony Walkman is used as a lens to understand this concept in a book about ""Doing"" studies of it by Paul Du Gay. Historical particularism rejects the school of thought that posits the ""evolution"" of this concept and instead casts this concept as a product of its history. One work calls this concept ""personality (*) writ large"" and contrasts the Apollonian and Dionysian types of them. This term names a branch of anthropology that refrains from judging one of these concepts by the standards of another, known as its namesake relativism. Ruth Benedict wrote about its ""Patterns."" For 10 points, name this term that denotes the set of beliefs, customs, norms, and ways of life that characterize a particular society.","Culture"
"This thinker argued that language, religion, and division of labor held human communities together. This man's normative theory envisioned a future in which people would ""live for others."" His quest for discovering ""invariant laws of the natural and social world"" was pursued through observation, experimentation, and comparison. The distinction between social structure and social change originated from the distinction he drew between (*) social statics and social dynamics. He put forth the idea of a hierarchical complexity of sciences, beginning with the simplest, astronomy, and ending with social science. This thinker believed that society passed through theological, metaphysical, and scientific stages, which he outlined in The Course in Positive Philosophy. For 10 points, name this French philosopher who both founded and coined the term ""sociology.""","Auguste_Comte"
"This man tested his ability to extemporize on a theme by describing a sunset in one memoir. In one essay, this man criticized Vladimir Propp's folktale classification system as vague and lacking context; he ended that essay by proposing that ""languages exist in which an entire myth can be expressed in a single word."" This man wrote ""I hate (*) traveling and travelers"" in a work analysing the Bororo people of Brazil. This man contrasted bricoleurs, who are bound by the materials they have, with engineers, who have the ""true scientific mind."" This author of Tristes Tropiques created a ""culinary triangle"" and stated that heating food marks the transition from savagery to civilization in his ""The Raw and the Cooked."" For 10 points, name this French author of The Savage Mind and Mythologiques, the founder of structural anthropology.","Claude_Lévi-Strauss"
"This thinker compared an ""American flirtation in which it is understood from the beginning that nothing is to happen"" to the impoverished life that results from lack of risk or stakes. This thinker claimed that the original sin must have been a patricide against the ""God Father,"" and that organic life has an ""urge"" to restore an earlier, inorganic state of things. This author argued that we wish the death of strangers but are ambivalent towards those we love in ""Reflections on War and Death,"" and that war strips away the pretense of our (*) civilized attitude toward death. After seeing the trauma of veterans from the first World War, this psychologist wrote about how Thanatos, the death drive, conflicts with Eros, the life drive in Beyond the Pleasure Principle. For 10 points, name this psychoanalyst who wrote The Interpretation of Dreams.","Sigmund_Freud"
"Gregorio Marafion's experiments foreshadowed an important theory concerning these things. Richard Lazarus showed subjects views of skin-piercing and told viewers that the rituals were either painful or harmless to argue that these states had ""cognitive intentionality."" One experiment testing a theory of these phenomena told participants they were receiving an eye drug called Suproxin, while injecting them with (*) epinephrine. Plutchik created a ""wheel"" of these, while Paul Ekman classified six main examples of these things occurring across cultures. The James-Lange theory argues that physiological responses cause these states, while misattribution of arousal is explained by Schacter's two-factor theory of this. For 10 points, name these psychological phenomena including anger and happiness.","Emotion"
"Nancy Eisenberg opposed this thinker by studying ""prosocial"" acts and discriminating between ""hedonistic"" and ""pragmatic"" non-altruism, while Elliot Turiel opposed him by separating out the effect of convention in his ""social domain theory."" This man worked to help high schoolers form ""just communities"" and included figures like Judy, who secretly buys concert tickets, in one series of case studies. He was criticized for using all-male samples in the work In a Different Voice by Carol (*) Gilligan, who criticized his study asking about Heinz stealing medicine for his sick wife. That story is key to one of this man's theories, which states that people's ethical standards change from obedience to conformity to universal human ethics in pre- and post-conventional levels. For 10 points, name this psychologist with a six-stage theory of moral development.","Lawrence_Kohlberg"
"This man was invited by G. Stanley Hall to Clark University for the only lecture he gave in the Americas. He protected Sergei Pankejeff's identity by referring to him in writing as ""Wolf Man."" In one work, he wrote about the ""manifest content"" and ""latent content"" of wish-fulfillments. This cocaine user believed that free association could help undo the repression at the root of neuroses, and wrote that the impulsive id, the ego, and the superego make up the mind. For 10 points, name this Austrian who proposed the ""Oedipus complex"" in his The Interpretation of Dreams and started psychoanalysis.","Sigmund_Freud"
"This anthropologist used the studies by Reo Fortune of the Dobu Tribe, identifying them as ""treacherous"" in a work that also studied the Kwakiutl and Zuni. The examples of restraint in Pueblo cultures and abandon in the Great Plains in that work,Patterns of Culture, are examples of her definition of culture as (*) ""personality-writ-large."" This anthropologist used newspapers and recordings in a work of ""anthropology at a distance"" because of her inability to visit a country during WWII. That work contrasts the guilt and shame cultures of America and Japan. For 10 points, name this author of The Chrysanthemum and the Sword.","Ruth_Benedict"
"This man studied the mental maps of residents of New York and Paris. In one of this psychologist's breaching experiments, subway riders were asked to give up their seats and in another study, objects marked for the Friends of the Nazi Party were mailed with low frequency. This conductor of the (*) lost letter experiment used a mailing campaign to study the six degrees of separation in the Small World experiment, while in this psychologist's most famous experiment, experimenters said ""you must go on"" as actors faked pained noises and collapsing. For 10 points, what Yale psychologist conducted a namesake experiment in which most participants were willing to administer fatal electric shocks?","Stanley_Milgram"
"When performing this action fails the independence of clones criterion, the spoiler effect may occur. The Borda count is a method of performing this action. Non-dictatorship and Pareto efficiency are among three criteria that cannot all be met in any method for performing this action according to an (*) impossibility theorem named after Kenneth Arrow. Condorcet names a method for performing it, and an unfair advantage in the process of this action can be given by gerrymandering. After using the plurality method for this action, an instant runoff may be necessary. For 10 points, name this method by which people may elect officeholders from among candidates.","Voting"
"One person in this event named ""The Sarge"" performed his duties with military like efficiency. The BBC reproduced this event with Alex Haslam and Steve Reicher on the documentary The Experiment. This experiment's conductor discussed it in his book The Lucifer Effect and explained it in relevance to Abu Ghraib. (*) Christina Maslach objected to this experiment, causing it to end after only six days, and number 8612 began to ""go crazy"" during this experiment and had to be released. Half of the participants were made guards and ended up abusing the inmates in, for 10 points, what experiment conducted by Philip Zimbardo at a California university?","Stanford_prison_experiment"
"This man worked with Bärbel Inhelder to perform an experiment in which subjects were shown a 3D view of a mountain. This psychologist posited that people underwent accommodation or assimilation to adapt new information about the world into an existing schema. This psychologist identified the ability to realize an object was still there even after its (*) removal from sight; he found that that ability, object permanence, was not present in those less than two years old. Preoperational and sensorimotor are among the stages of this man's theory of cognitive development for children. For 10 points, name this Swiss psychologist.","Jean_Piaget"
"An effect named after this economist describes a situation when a change in interest rates affects expenditures more than it does savings. This man who stated ""In the long run we're all dead"" disagreed with the decision by the ""Heavenly Twins"" to impose heavy war (*) reparations on Germany in the Treaty of Versailles, as detailed in his book The Economic Consequences of the Peace. His namesake cross depicts aggregate demand and aggregate supply. This economist advised deficit spending during the Great Depression. For 10 points, name this British economist, the author of The General Theory of Employment, Interest, and Money.","John_Maynard_Keynes"
"This quantity scales with the square of employment according to Okun's law, which predicts a namesake ""gap"" in this quantity. It can be measured either using the income approach or the expenditure approach. Transfer payments are not included in calculating this quantity, because they do not represent (*) production, and a similarly-named ""national"" quantity includes net foreign factor income. Its ""net"" variant comes from subtracting the depreciation of capital. The ""per capita"" type of this quantity divides it by the population of a country. For 10 points, economic growth is measured by the change in what quantity that represents the total economic output of a country's resources?","Gross_domestic_product"
"This man wrote about the fourth evil side of God in his book Answer to Job and described the contrasexual pairing of men and women with the term syzygy. This thinker examined the schizophrenic fantasies of Frank Miller and postulated an ""acausal connecting principle"" called (*) synchronicity. The Myers-Briggs personality test is based on the work of this psychologist who made a distinction between extroverts and introverts and examples of a term he studied include the Animus and the Shadow. For 10 points, what psychologist broke with Freud over the nature of the libido and described archetypes and the collective unconscious?","Carl_Jung"
"This thinker discussed ""social facts"" and the requirements for sociology to be considered a social science in Rules of the Sociological Method. One of his works distinguished between mechanical and organic solidarity and argued that the transition between those types of societies caused a shift in the title (*) Division of Labor in Society. Another book by this man explained the egotistic, altruistic, and fatalistic types of its title phenomenon, as well as the confusion caused by a concept called the ""lack of social norms""; that concept is anomie. For 10 points, name this French sociologist and author of Suicide.","Émile_Durkheim"
"One value from this field was named after Lloyd Shapley. This field was used in conjunction with biology by John Maynard Smith to develop the concept of the ESS. The ""stag hunt"" is one problem from this field, while the minimax theorem from this field was developed by one of its founders, John (*) von Neumann. In one problem from this field, a Nash equilibrium is reached when all involved decide to defect. A Mexican standoff and zero-sum are examples of the title situation from this field. The prisoner's dilemna is a situation from, for 10 points, what field in which strategies may be undertaken by players?","Game_theory"
"Alfred Blumstein's focus on cases in which this phenomenon is constant with age was contested by Travis Hirschi and Michael Gottfredson. Marvin Wolfgang studied 10,000 boys in Philadelphia to determine correlates of this phenomenon. Kai Erikson's Wayward Puritans drew on Emile Durkheim's contention that this phenomenon is normal and integral to society. Gary Becker argued that it would be prohibitively expensive to eliminate this phenomenon, which results from (*) anomie in Robert Merton's strain theory. This phenomenon is exacerbated by urban blight according to George Kelling and James Wilson's ""broken windows theory"". Edwin Sutherland distinguished the white-collar type of this phenomenon, which includes embezzlement and forgery. For 10 points, name this phenomenon in which people break laws, resulting in punishment.","Crime"
"Robert Clower introduced a model where this thing serves as a constraint in the consumer's optimization problem. The Friedman rule calls for reducing the amount of it over time so that its nominal return is the same as the discount rate. Baumol and Tobin created a model of the demand for this thing that relies on the existence of transaction costs for switching between it and bonds. Its rate of growth has no effect on variables like consumption or labor if it is (*) superneutral. Monetarists argued that its supply was directly proportional to the price level, a notion called the ""quantity theory"" of this thing. The ""fiat"" type is unbacked by a commodity like gold or silver. M0, M1, and M2 denote forms of the ""supply"" of, for 10 points, what thing that can be exchanged for goods or services?","Money"
"This thinker sought to isolate an active quantity ""Q"" that is retained only by memory-bearing impermeable neurons in his Project for a Scientific Psychology. He theorized a sort of vivid but false memory called the ""screen memory"" in a letter to Wilhelm Fliess, later expanded in a book in which he recalls saying ""Botticelli"" and ""Boltraffio"" rather than ""Signorelli"", a type of parapraxis. In another work, this author of The Psychopathology of Everyday Life analyzes a sequence in which a woman has whitish (*) patches inside her mouth after she is given an injection by Otto. This man worked with Josef Breuer and Jean-Marie Charcot on the causes of hysteria, treating patients like Anna O. For 10 points, name this founder of psychoanalysis who argued that dreams are wish-fulfillments in The Interpretation of Dreams.","Sigmund_Freud"
"Richard Herrnstein formulated a ""matching law"" for this school of thought. One proponent of this school developed an air crib for his daughter and invented a box designed to measure a rat's response to certain conditions. A pioneer of this school worked with Rosalie Rayner in an experiment to induce a (*) fear of white and furry objects in a child. Another member trained a dog to salivate at the sound of a tuning fork through classical conditioning. For ten points, identify this school which argues that psychology should be focused on observable conduct, advocated by Skinner, Watson, and Pavlov.","Behaviorism"
