"text","page"
"This celebration uses a descending minor third for ""zakef katon"" in its unique set of tropes. Theonomatopoetic refrain ""Hava narisha, rash, rash, rash"" is in a song about this holiday. Its ""Katan""form is in a month marked ""Bet"" in seven years out of every nineteen. The names of ten sons are saidin one breath on this holiday, whose stories include eunuchs named Bigtan and Teresh. Observersgive out baskets of ready-made food, and remember pockets, ears, and/or (*) hats by eatingsimilarly-shaped cookies. A megillah featuring a large gallows and a hero in Shushan is read on thisholiday, on which drunk congregants wave groggers to drown out Haman's name. For 10 points, name thiscostume holiday which celebrates the saving of Persian Jews by Esther.","Purim"
"In Falun Gong, this concept is called ye and directly opposes de, or virtue, as the reason forhuman unhappiness. Agami is a subtype of this concept, which is itself one of five niyama. In Jainism,colorations emerge when the jiva attaches to this concept, which is made of material particles. Thisconcept is often described as leading to vipaka or (*) ""fruits."" Unlike jnana or bhakti yoga, its namesakeyoga is based on disciplining one's actions. Its existence perpetuates samsara. For 10 points, name thisEastern concept of cause and effect, which leads a person's deeds to affect their reincarnation prospects.","Karma"
"This passage argues that the word ""Raca"" leaves its utterers in danger of a council. The secondpart of The Cost of Discipleship, by Dietrich Bonhoeffer, studies this passage, which asks rhetoricallyif people pick grapes from thornbushes or figs from thistles. This passage warns people that theyhave to take a beam out of their eye to remove a speck from (*) another's eye. It notes that no work orspinning is done by lilies in the fields. This passage compares its addressees to the ""salt of the earth"" andoriginates the claim that the meek shall inherit the earth. Its deliverer starts with nine statements about theblessed, the Beatitudes, and teaches the Lord's Prayer to a crowd. For 10 points, name this passage inMatthew, an early speech by Jesus.","Sermon_on_the_Mount"
"In one of this man's writings, he mentions angels that are placed ""into gloomy dungeons to beheld for judgment."" He gets the instruction ""Feed my sheep,"" and is told that ""someone else willdress you and lead you where you do not want to go."" This man says ""May your money perish withyou!"" when rejecting Simon Magus, and meets a centurion named (*) Cornelius early in the Book ofActs. This man attacks Malchus by cutting off an ear, and is crucified upside down. This recipient of thekeys to the kingdom of heaven is called a ""rock"" upon whom the church will be built. For 10 points, namethis disciple of Jesus who denies Christ three times, believed to be the first Pope.","Saint_Peter"
"C.S. Lewis equated this belief system's central concept with traditional morality in The Abolitionof Man. The Northern sect of this belief system is centered at White Cloud Abbey. Writings in thisbelief system compare the naming of a concept to cutting an uncarved block of wood. In an allegory,its founder blamed his mind for the sour taste of vinegar. Its central text makes two comparisons tothe Great Mother and claims in 81 aphoristic chapters that ""the (*) name that cannot be named is notthe eternal name."" A scholar who dreamt that he was a dreaming butterfly adhered to this belief system,which stresses acting without action, or wu wei. For 10 points, name this belief system of Zhuangzi andLaozi, which respects an ineffable ""Way.""","Taoism"
"This man prophesized that Zebulun would live on this shore of the sea, and said that Issachar is a""large-boned ass."" This man received his wages in spotted, speckled, and brown goats and sheep, andhe bred them to make himself wealthy. One of this man's best known visions occurred while en routeto Haran at a place he later renamed (*) Bethel. One of this man's wives took a Teraphim from thehouse of Laban when they fled with their family during the night. He worked for fourteen years to payfor both his brides because he was tricked into taking Leah instead of Rachel. For 10 points, identify thisthird Hebrew patriarch who wrestled with an Angel and saw a namesake ladder to heaven.","Jacob"
"This man questioned who can define what is meat and what is plant after having his cook grill hima deer during a solar eclipse. As a child, this man impressed his teachers by explaining the symbolismof the first letter of the alphabet, but later caused a stir when he refused to accept a traditionalsymbolic string. This man once hid a dish of food under a (*) sheet and made it look like a corpse, thenasked his sons to eat it; when they both refused, he blessed the man who did with the ang and declaredhim to be part of his body. When this man died, his corpse turned into flowers, and he was succeededby Angad. For 10 points, name this man who said ""there is no Hindu, there is no Muslim,"" the first guruof Sikhism.","Guru_Nanak"
"Strict adherents of this faith are allowed to eat but not to pick melons. In this faith, the union of Naimrael and Ashaklun created Adam and Eve, who is eternally punished. The founder of this religion was ordered to proclaim it at age 24 by the spirit Al-Tawm. Intelligence and reason are among this religion's ""five limbs."" Members of this faith who followed its doctrines less strictly are called Hearers. It taught a severe asceticism, which included total abstinence from sex, even in marriage, and frequent fasting. This faith, which influenced the Paulicians and Cathars, holds that light was imprisoned inside Adam, and its founder is known as the Apostle of Light. This religion was denounced as a Christian heresy by its former adherent, St. Augustine. For 10 points, name this syncretic religion with an emphasis on the dualism between forces of light and the darkness of the world.","Manichaeism"
"One of this religion's saints was rewarded for service at the Battle of Haldighati with a marble tomb that became the center of Fatehpur Sikri; that mentor of Akbar, Salim, was a member of this faith's Chishti Order founded by Abu Shami. Early Western scholarship on this faith was popularized by Ivan Agueli and Rene Guinon, and its major schools include the Naqshbandi and Mevlevi. This faith's sama ceremony is often derided as bidah for institutionalizing the group practice of dhikr, the recitation of the names of God. Achieving the ultimate divine unity embodied by tawhid is the goal of this faith's most famous practice, which was popularized by poets like Rumi. For 10 points, identify this sect of mystical Islam whose followers are often known as ""Dervishes"" for their whirling.","Sufism"
"A holy figure in this tradition has a snake's hood shading his head in almost all images. Its sacredtexts include Agam literature. This tradition believes in an Upper, Middle, and Lower World withina roughly torso-shaped universe, and its symbols include a raised hand with a wheel on the palm. Ahistorical founder of this faith was presaged by fourteen dreams and is symbolized by a lion.Adherents believe that humans live shorter lives by orders of magnitude as the cycle of time turns,and take (*) ""five vows."" This religion's ""ford-builders,"" twenty-four holy figures also called tirthankaras,inspire monks who carry brooms to sweep their paths and revere Mahavira. For 10 points, name this Indianreligion committed to ahimsa, or nonviolence.","Jainism"
"In oral tradition, this man joins Balaam and Jethro as one of Pharaoh's three advisers during theBook of Exodus. This man is the father of Keziah and Jemima. His narrative omits the Ziz inmentioning two of the Ziz's mythical counterparts. This man is confronted by the young man Elihu,and earlier he notes that he will (*) die naked, as he came from his mother's womb. This resident of Uz isasked if he can capture the Behemoth or use a fishhook to pull in the Leviathan. This man rejects the advicefrom Eliphaz, Bildad, and Zophar, who insist that he must be a sinner after his house collapses. For 10points, name this Old Testament man who loses his possessions and family after a dispute between Godand Satan.","Book_of_Job"
"One scripture of this religion states that 85% of the population is deaf, dumb, and easily led by the top 10%, and teaches that the earth once had a single land mass called ""Asia"". Temple #2, located in Chicago, is the headquarters of this religious movement, one of whose leaders wrote the guide How to Eat to Live. Wallace and Lomax produced a documentary on this religion, titled The Hate that Hate Produced, in which the founder of this religion ""charge[s] the white man with being the greatest liar on earth."" Because of a verse from the Book of Ezekiel, this religion teaches that the original scientists on the island of Nippon built a Mother Plane. Wallace D. Fard was the founder of this religion, whose newspaper, The Final Call, was created by its current leader, Louis Farrakhan. For 10 points, name this largely African-American religion, once led by Elijah Muhammad.","Nation_of_Islam"
"An example of this religion's poetry can be found in the works of the Mar Ammo. Members of this religion were classified into two groups: the auditors and the elect. This religion celebrated a festival called the Bema, during which a pulpit was built and decorated with rich cloth. Illustrations of this religion's concepts could be found in a picture book called the Arzhang. The sayings of this religion's founder were collected in a text called the Kephalaia of the Teacher. This religion uses the term ""abortions"" to describe fallen angels, leading to the common misunderstanding that its creation myth involves raining fetuses. The founder of this faith was persecuted and flayed alive by King Bahram after having been tolerated by Shapur I. For 10 points, name this religion once followed and later denounced by St. Augustine, which focused on the struggle between good and evil. ","Manichaeism"
"The spring festival in this religion sees the throwing of beans, and another festival usually ends with the buying of ""thousand-year candy"". Weddings in this religion require the bride and groom to take three sips of alcohol from each of three bowls, and October is considered the ""godless month"" in this religion. People who fail to get their names on a list at a house of worship in this religion become ""water children"" upon death. One important holy site of this religion is torn down and rebuilt every 20 years, and adherents often tie paper fortunes to an edifice. Priestesses of this religion often wear long, red pleated skirts with a white jacket. Shrines of this religion contain a vermillion-colored gate called a torii. For 10 points, name this religion which worships Kami, a native religion of Japan.","Shinto"
"This man once repeatedly ordered his followers to rebuild a wall he had knocked down, then told them off for blindly following orders. He once chastised a man for riding around on a flying carpet by hiding himself in plain sight and comparing the man to the insects, and in another story he deflected the black magic of the women of Kamrup. This man was often accompanied by his friends Bala and Mardana. As a child, a cobra once shielded this man from the sun. The Janamsakhis are biographical records of this figure, who was succeeded by his friend Angad. This man outlined the three pillars of sharing, earnest earning, and chanting Gods name, or Vand Chakko, Kirat Karo and Naam Japna, which were recorded in the Adi Granth. For 10 points, name this religious leader who proclaimed ""There is no Hindu, there is no Muslim"", the first guru of Sikhism.","Guru_Nanak"
"The warrior queen Mavia forced Valens to appoint a man of this name as the first Arab bishop ofthe Arabs. One man with this name swam across the Nile with a knife in his mouth, stole four rams,and ate them in one sitting. That monk of this name had the epithet ""the Black"" and improbablybecame a nonviolent saint after defending his monastery from brigands. During the Night Journey,another figure with this name is credited with getting the number of daily prayers reduced from fiftyto five. That man with this name appears with (*) Elijah on Mount Tabor during the Transfiguration ofJesus. That man brings forth water by striking a rock with his staff and is succeeded as leader of theIsraelites by Joshua. For 10 points, name this man who parted the Red Sea and witnessed the Burning Bush.","Moses"
"This is the first holiday of the year in which ""Al Ha-Nissim"" is added to the Amidah. Hillel and Shammai debated whether a ritual for this holiday should be done increasingly or decreasingly; that ritual involves a shamash. On this holiday, children play a game involving a device marked with initials referring to ""a great miracle"" and sing songs including ""Ma'oz Tsur"". The aforementioned device is a dreidel, and the miracle of this holiday is oil in the Temple burning for eight days after a revolt led by Judah Maccabee. Name this Jewish festival that includes the lighting of a nine-branched menorah.","Hanukkah"
"This work notes that those who fail to believe in Moses and the Prophets will not believe in a resurrected man. One character in this book is a tax collector who climbs a tree due to his short stature and is named Zacchaeus [zak-KAY-us]. In a parable in this book, an elder brother is bitter that his younger brother was welcomed home by their father despite having forsaken him and squandered his birthright. Its introduction to Theophilus implies that its author, a physician, also wrote the Acts of the Apostles. Name this synoptic gospel which traditionally is placed third in the New Testament, between those of Mark and John.","Gospel_of_Luke"
"On the holiday that ends this event, a third of a slaughtered animal's meat is donated to the poor. A sheep is sacrificed after the ritual shaving of one's hair in an optional variant on this event. Male participants don two white sheets of cloth to prepare for this event. In one of its rituals, adherents throw stones at three walls and rapidly walk back and forth between two hills. The Feast of Sacrifice, or Eid al-Adha, ends this event, during which participants make seven counter-clockwise trips around the Kaaba. Name this pillar of Islam which requires Muslims to make a pilgrimage to Mecca.","Hajj"
"Poor Hindus may request for a simplified version of this ritual called kanthi-badal, but standard versions involve taking seven steps around a fire. In Shinto, this ceremony involves taking three sips each from three cups of sake [sah-keh], while the walimah feast comes after Muslim ones. A get reverses the Jewish version, which takes place under a chuppah [KOO-pah] and ends with the crushing of a glass under one participant's foot. 1 Corinthians 13 [""first Corinthians, chapter thirteen""] is often read at the Christian version of this ceremony. Name this practice which traditionally involves the exchange of rings.","Marriage"
"This religion is believed to have originated the Nowruz festival celebrated on the March equinox. Adherents of this religion wear white vests with pockets for collecting good deeds, and cords made of seventy-two threads that are tied and untied several times daily. Only nine of this religion's temples house the Atash Behram, a collection of sixteen types of fire. A group of seventeen hymns called the Gathas are found in this religion's holy text, the Avesta. This religion centers around the clash between the evil Angra Mainyu and the good Ahura Mazda. Identify this Persian religion named for its founding prophet.","Zoroastrianism"
"Adherents of this religion may only consume fish smaller than twelve inches. The word ""Nyabinghi"" refers either to one sect of this religion or a type of ritual drumming. Adherents maintain their bodies as temples by following the largely vegan I-tal [""eye""-TAHL] diet, and they refer to themselves as ""I and I."" This religion shortens God's name from Jehovah to simply ""Jah"" and viewed emperor Haile Selassie [""HIGHLY"" suh-LAA-see] as the second coming of Jesus Christ. Name this religion often publicized in reggae music that was popular in Jamaica, whose adherents smoke ganja, or cannabis, and wear their hair in dreadlocks.","Rastafari"
"Some traditions begin this holiday a day early by commemorating the milking of the Earth in the form of a cow. The drawing of small footprints and buying of silver jewelry characterize its first day, and courtyards are decorated with colorful grains and powders arranged in floral patterns in preparation for this holiday. On its fifth and final day, brothers dine at the homes of their sisters, and this holiday welcomes the goddess of wealth during the autumn month of Ashvin. This holiday commemorates Lakshmi by illuminating rows of wooden lanterns and oil lamps. Name this Hindu festival of lights.","Diwali"
"Adherents of this religion greet each other with the words ""sat sri akal"". This religion's services are ended by reading a randomly selected verse from its scripture, and in this religion's places of worship, communal kitchens serve free food to visitors regardless of their backgrounds. Members of this faith are baptized by being sprinkled with and then drinking sugar water, and adherents wear metal bracelets and carry daggers as two of this religion's Five Ks. Name this Indian religion founded by a series of ten gurus, beginning with Guru Nanak, whose members maintain their uncut hair in turbans.","Sikhism"
"One primary source on the teachings of this religion is the Acta Archelai, a chronicle of debates about it. The founder of this religion wrote about Ogias in The Book of Giants, as well as another treatise called Arzhang. This religion divides up their members into the ""Elect Saints,"" who do not eat meat or engage in sin, and the Hearers, who are allowed to sin and incur the darkness of the world. One practitioner of this dualistic religion was Faustus of Mileve, who converted Saint Augustine to it. This religion emphasizes a world of light and a world of darkness that are equally powerful. For 10 points, name this dualistic religion popular in Sassanid Persia.","Manichaeism"
"In Hinduism, this sort of action is performed on Mangalavara before people wear red clothes and offer red flowers to Hanuman. Hindus also perform this action every Ekadashi, the eleventh lunar day. In some circumstances, individuals may pay a fidyah to forego this action that comes between the suhoor and iftar. Jews do this to remember the destruction of the First and Second temples on the 9th of Av, or Tisha B'Av.  It is forbidden to do this during Eid Al Adha and Eid Fitr, which commemorates the end of this practice. This practice is the Islamic pillar of sawm. For 10 points, name this action performed by Jesus for 40 days and 40 nights, where he neglected Satan's advice to turn stones into bread.","Fasting"
"Annemarie Schimmel wrote a book analyzing his role as a messenger. A film about this man starring Anthony Quinn led to gunmen taking over three buildings in Washington D.C. during the 1977 Hanafi Siege. Some sources say the Jewess Zeynab fed this man a poisoned lamb. During one enterprise, this man sees the brother of Moses named Harun, who has a long white beard. He visits a lote tree while travelling through the seven heavens. In order to show that he was a prophet, God split the moon into two parts. This man visits heaven on the horse Buraq, which escorted him to Jerusalem during his Night Journey. In art, a veil often covers this man's face, for his followers forbid depictions of his image. For 10 points, name this prophet of Islam.","Muhammad"
"This work's narrator consumes a little book that a heavenly figure had given to him, which he notes was as sweet as honey. Chapter 10 of this book opens the descent of a figure that is adorned with a rainbow on his head and has feet that are made out of pillars of fire. In this text, men fall ill as the star Wormwood falls into a body of water. Another section describes the word ""mystery"" that can be seen on the forehead of a woman who fornicated with all kings of this earth. This book includes a part wherein God states ""I am Alpha and Omega."" It was written by John of Patmos and describes the Four Horsemen of the Apocalypse. For 10 points, name this final book of the New Testament.","Book_of_Revelation"
"A book on this religion that describes how breaths spin the internal wheel of energy is called The Secret of the Golden Flower. A different text from this religion describes a talking skull that asks ""how do you know death is bad?"" That text describes the Mysterious Female from which Heaven and Earth sprang. One figure from this school of thought failed to distinguish whether he was himself or a dreamed butterfly dreaming of himself. Willingly removing one's self from worldly matters stems from this religion's non-action principle, or wu wei. For 10 points, name this religion that reveres the Eight Immortals and the Jade Emperor, a belief system founded by Lao Tzu.","Taoism"
"Jews in Jerusalem and other walled cities observe this holiday on the day after it is typically celebrated, and across Israel ad-lo-yada celebrations are held. This holiday features namesake masechet and spiels, which are liturgical parodies. Boiled peas and beans are customary features of this holiday's festive meal, and mishloach manot are baskets of food given to the (*) poor on this holiday. A controversial tradition on this holiday is the injunction for adult observers to drink until they cannot keep the hero and villain of its story straight. Another traditional food for this holiday is a folded, filled pastry called a hamantashen. To drown out the ""memory of Amalek,"" children twirl noisemakers called graggers when the name ""Haman"" is uttered. For 10 points, name this ""Feast of Lots"" that sees the reading of the Book of Esther.","Purim"
"At the insistence of the Lord, this man was given the appellation Jedidiah after his birth. He was the second child born to his parents, the first having died as an infant per the words of Nathan the prophet. The only wife of this man named in the Hebrew Bible as having borne him a child was Naamah the Ammonite. This man granted clemency to his half-brother Adonijah, but he sent Benaiah to kill (*) Joab. Benaiah was also one of this man's companions when he rode upon a mule to the spring of Gihon to be anointed by Zadok the priest. To execute a building project that his father never realized, this man imported cedars from Lebanon. In another story, two prostitutes came before this man and both claimed to be the mother of a child, so this man ordered the child to be cut in half. For 10 points, name this son and successor of King David who built a namesake temple.","Solomon"
"Margaret Hasluck commented on the prevalence of this holiday being used as a last name for children born during it, and one scholar with this name wrote What I Believe and The Quest for Meaning. The practices of this holiday were syncretized with the Sabian customs of worshipping the disappearance and then reappearance of the Moon. According to one source, on this holiday ""the Gates of Heaven are thrown open and the Gates of Hell are shut."" This holiday includes the eating of a (*) meal that begins with the consumption of dates, and it includes the Night of Power or Laylat al-Qadr, which is held on an odd-numbered day. With a name derived from a word representing the scorching heat of the ground, it includes the reading of special prayers called Tarawih and it culminates in the Eid-ul-Fitr. For 10 points, name this holiday known for its daytime fasting, the ninth month of the Islamic calendar.","Ramadan"
"One sacrament in this religion is a naming ceremony which takes place on the twelfth day after birth, and adherents of this religion also celebrate a baby's first intake of food other than milk. In one ritual performed by practitioners of this religion, a flower represents solidarity, water represents liquidity, and a peacock fan represents movement. That ritual occurs eight times a day in temples and features five (*) oil lamps made from a special type of butter rotated around a central figure. In this religion, people who have renounced worldly pursuits, called sannyasins, are not required to be cremated, although as in similar religions, cremation is generally mandated. Practitioners of this religion worship divine images called murti in a ceremony called aarti, as part of puja. That ritual often occurs in temples called mandirs. For 10 points, name this Indian religion which worships gods like Shiva.","Hinduism"
"Members of this religion believe in God as a total essence of the universe, as opposed to a supreme being above all existence. Adherents of this faith often make pilgrimages to the supposed tomb of Jethro and often congregate in public spaces called mawqaf. Teachings of this religion are divided into three layers, known as zahir, batin and anagoge, with each layer corresponding to different levels of understanding of the teachings. Some (*) 80% of this faith's adherents are known as juhhal, or ""ignorant,"" as they are barred access from holy literature and meetings, while the others are known as al-Uqqal or ""the knowledgeable initiates."" Represented by a 5-pointed, 5-colored star, this religion views the Fatimid Caliph Al-Hakim as divine and refer to themselves as al-Tahwid. For 10 points, name this Islam-influenced religious group mainly located in Jordan, Syria, and Lebanon.","Druze"
"The final section of this book includes the Aramaic phrase ""anathema marana tha."" This book's first section quotes Isaiah 29 and says that ""God chose the foolish things of the world to shame the wise."" This book says that the ""last Adam"" will be a ""life-giving spirit."" This book's 11th chapter states that while praying, women must have their head (*) covered. One section of this book states that ""When I was a child, I talked like a child, I thought like a child, I reasoned like a child"" and later goes on to state that ""For now we see through a glass, darkly."" This book ends a discussion on the qualities that define love with the lines ""And now these three remain: faith, hope, and love. But the greatest of these is love."" For 10 points, name this Pauline epistle addressed to a Greek city.","First_Epistle_to_the_Corinthians"
"One man in this text has a vision of crowds clinging to a rod of iron, which leads them through a mist of darkness to a tree bearing bright white fruit. In another section of it, Coriantumr is found by the inhabitants of Zarahemla, whose chief judge is Alma. This work's narrative is preceded by testimony from the Three Witnesses and the distinct Eight Witnesses. In a battle near Cumorah hill in this text, the Lamanites wipe out a rival group of Lehi's descendants called the Nephites. It includes the abridged writings of the prophet Ether, whose ancestors, the Jaredites, fled from Babel using boats and settled in ancient America. For 10 points, name this book translated from golden plates by Joseph Smith at the angel Moroni [muh-ROE-nye]'s behest, a sacred writing of the Latter-Day Saints movement.","Book_of_Mormon"
"In a core text of this religion, a dying man tells his visitor to imagine the world as a large furnace and theCreator as a blacksmith. In this religion's cosmology, the heaven and earth combined are represented bythe gourd, whereas the human body contains three regions known as ""cinnabar fields,"" including one in thelower abdomen that is depleted of energy any time someone masturbates. One of this religion's texts consistsof Inner, Outer, and Mixed Chapters of differing authorship, and includes a bit in which its namesakeexpresses doubt as to whether he is (*) dreaming of a butterfly or vice versa. Another of its texts begins ""The waythat can be followed is not the eternal way,"" and elucidates the principle of action through inaction, or wu wei. For10 points, name this religion whose precepts are illustrated by the Zhuangzhi and Dao De Jing, which was writtenby Lao-tzu.","Taoism"
"According to the Jewish calendar, this is the earlier of two holidays on which the Unetannah Tokef piyyutis recited. In the days leading up to this holiday, the akeidah, chatanu, and techinah prayers are recited inthe Ashkenazi tradition as their selichot prayers. One of the customs on this holiday traces its origin to theSefer Maharil of Rabbi Molin and involves throwing bread into water to represent the casting off of sins;that tradition is called (*) tashlikh. The ba'al tekiyah performs one traditional rite on this holiday, while anothertradition is to eat apples dipped in honey on this first of the Days of Awe, which involves 100 blows on the shofar.For 10 points, name this Jewish holiday on the first two days of Tishrei that recently marked the beginning of the5,774th year.","Rosh_Hashanah"
"In a scene in this book, the sons of Sceva are beaten to a bloody pulp by a demonic man. Later in it,the corrupt governor Felix expects a bribe from a prisoner; that prisoner is later put on trial by the moreresponsible governor Festus. This book contains a scene where a man notices an altar with the inscription""TO A GOD UNKNOWN"" while walking around Mars Hill at Athens. Its final chapters describe a mansailing to (*) Rome for his trial, only to be shipwrecked on Malta. Earlier in this book, that man is blinded whileon the road to Damascus. This book begins with the Holy Spirit's arrival at Pentecost and later chronicles theconversion of Saint Paul. For 10 points, name this book describing the founding of the early Christian church, a NewTestament text that follows the Gospels.","Acts_of_the_Apostles"
"This figure's son once told him that even his shadow is pleasing to him while asking for his inheritance.Assassination attempts on this man include one in which a boulder was rolled at him, but it only grazed hisfoot. He was given a name meaning ""he who achieves his goal"". This figure is said to have been born next to asal tree while his mother was travelling to her seclusion. This man converted and preached to his companionsknown as the Sangha, and preached to them in the Deer (*) Park. This man preached a path between asceticismand indulgence he called ""the Middle Way"". He outlined the existence, origin, stopping, and path to stoppingdukkha, or suffering, as the Four Noble Truths. For 10 points, name this Indian prince and founder of Buddhism.","Gautama_Buddha"
"Addai and Mari name a prayer used in a Syrian variant of this practice called the Holy Qurbana, and an 8th-century miracle in Lanciano, Italy allegedly occurred during this practice. Sections 7 and 8 of the Letter to the Smyrnaeans, by Ignatius of Antioch, defend this practice. In Eastern Orthodox churches, an anamnensis, and then the epiclesis, precede it in an anaphora prayer. More generally, it often involves the Words of Institution and a display stand called the monstrance. A rift developed at the Marburg Colloquy over whether this practice involves a ""real presence."" For 10 points, name this sacrament which for Catholics involves transubstantiation, in which Christians partake of the body and blood of Christ in what was bread and wine.","Eucharist"
"According to this religion, cucumbers are foods that contain high amounts of the essence of goodness and are offered only to the chosen. In China, its religious leaders were referred to as ""Ma-Huang,"" or ""yellow hemp,"" since the actual term of ""Mo-Wang"" is homonymous with ""Demon King."" Followers of this religion included Mar Ammo and Faustus of Mileve. This religion's demon of Az was later incorporated into Zoroastrianism, and it believes in a World of Darkness that follows the Three Creations. The church is divided into the ""chosen"" or the ""elect,"" who take the vows of the religion, and the ""hearers,"" who are believers who have not yet taken the vows. This religion's eponymous prophet wrote a 22 part gospel, the Evangelion. This religion was persecuted by the Sassanid Dynasty, but is perhaps best known as the former faith of the author of City of God. For 10 points, name this religion abandoned by St. Augustine that was known for its dualism.","Manichaeism"
"One of these figures has a white parrot for a disciple and rides a supernatural tiger from her execution to the underworld; that figure is among two of these who carry a wish-fulfilling jewel. The other jewel-carrier, Ksitigarbha, takes a vow to empty all hells. These beings are often said to have undergone ten bhumis. Shantideva wrote a text on their ""Way of Life"" in which he outlines the necessary six perfections that accompany their aim. These beings, who are instructed by the Lotus Sutra to use ""skillful means"" to ease suffering, include the compassionate Avalokiteshvara in the Mahayana tradition. A future one who waits until all hope has left the world to come is named Maitreya. For 10 points, name this group of godlike beings who stay behind in order to help others attain nirvana in Buddhism.","Bodhisattva"
"At one point, this holiday included the Hakhel ceremony, during which Jews would make a pilgrimage to hear the king of Israel recite the Torah. Services during or immediately following this holiday involve the reading of Kohelet, or Ecclesiastes. The five middle days of this holiday are called Chol HaMo'ed. The last day of this holiday features seven processions and is known as Hosha'nah Rabbah. This holiday's distinctive features include the carrying of four plants: aravot, hadassim, etrog, and lulav. The day after it is alternately known as either Shemini 'Atseret or Simhat Torah. For 10 points, identify this Jewish harvest festival occurring on the 15th of Tishri, five days after Yom Kippur, during which worshippers remind themselves of the Exodus by dwelling in outdoor booths.","Sukkot"
"Bruce and Sandra Tanner were major critics of this religious movement during the 20th Century. Other critics of this religious movement forged the White Salamander letter in an effort to discredit its leader. The Anthon Transcript is an important primary source from the founding of this religious movement, whose early leaders preached the doctrine of Blood Atonement. E.D. Howe viciously attacked this religious movement in a book titled ""[This Movement] Unvailed"", in which he linked this movement to the writings of Samuel Spaulding. This movement may have been influenced by Ethan Smith, whose book View of the Hebrews argued that the Ten Lost Tribes of Israel migrated to the New World. For 10 points, name this religious movement based on the Golden Plates found by Joseph Smith.","Mormonism"
"This text's twenty-fourth section features the parable of a lamp in a niche, lit from an olive tree of neither the east nor the west. Exorcisms are sometimes aided by reciting this text's ""Throne Verse."" Adherents believe that this text was first heard on the Night of Power in a cave on Mount Nur, as delivered by the angel Gabriel. ""The Cow"" is the longest section of this text, which is holier than the hadith. Almost all of its 114 suras begin with the word ""Bismillah."" For 10 points, name this set of revelations to the prophet Muhammad, the holiest book of Islam.","Quran"
"A song about this holiday mentioning the consumption of ""pastelikos"" and ""almendrikas"" was written in the Sephardic language Ladino. This holiday was first celebrated under the Hasmonean dynasty. Shammai argued against Hillel that the shamash should be used one fewer time on each successive day of this holiday, which begins in the month of Kislev. This holiday celebrates the defeat of Antiochus IV's Hellenistic army by Judah Maccabee. For 10 points, name this Jewish holiday whose eight nights correspond to candles on the menorah.","Hanukkah"
"Like the Gospel of Luke, this Biblical book begins with a dedication to Theophilus. Seven Greek deacons are appointed in this book, including a man whose stoning is ordered by the Sanhedrin. In this book, a mighty wind descends upon 120 followers fifty days after the Resurrection. When a man on the road to Damascus is blinded by holy light in this book, he decides to convert and change his name from Saul to Paul. For 10 points, name this book which describes the deeds of Jesus' followers.","Acts_of_the_Apostles"
"As part of this religion's child-naming ceremony, a holy man turns to a random page of scripture, reads the first word he sees, and gives the child a name beginning with the same first letter. Members of this religion perform the Bhog ceremony after completing something, and at major life milestones may perform the ceremony of Akhand Path, which involves 48 hours of reading scripture. This religion uses the term ""hukam"" to refer to the divine will. The holiday of Vaisakhi commemorates the first five men to be formally initiated into this religion, which involves being anointed with sugar water. A visitor to one of this religion's places of worship may hear the Ardas prayer and will be offered Sacred Pudding. Adult members of this religion are considered members of the Khalsa Order and wear a bracelet, a comb, and a kirpan dagger. For 10 points, name this religion founded by Guru Nanak.","Sikhism"
"John Spong has controversially argued that this man was a homosexual, and it is likely that this man placed the penis of Eunice's adult son into his mouth while performing mesisah. A Coptic text describes this man convincing a young woman named Thecla to remain a virgin. This man was a student of Gamaliel the Elder, the grandson of Hilel. This man cryptically claimed to have ""fought wild beasts"" in Ephesus, and a conspiracy to kill this man failed when he was smuggled in a basket through a hole in the wall. Coats were laid at this man's feet when he attended the stoning of St. Stephen. This man was found praying near the House of Judas, and scales fell from his eyes after he met Ananias. This man's notable pronouncements include that women should stay silent in church and that Christians do not need to follow Jewish law. For 10 points, name this man who was converted to Christianity on the Road to Damascus and wrote many epistles found in the New Testament.","Paul_the_Apostle"
"This work is the source of the controversial line, ""Don't we have the right to take a believing wife along with us, as do the other apostles and the Lord's brothers,"" and mentions that little yeast leavens a whole batch of dough when chiding its addressees. This text notes that the author ""laid a foundation as a wise builder, and someone else is building on it."" This text discusses the question of women wearing head-coverings in church among matters pertaining to women, and the author draws a distinction between prophesying and speaking in tongues. The fifteenth section of this text recounts those who saw Jesus after the resurrection, and this book is the source of the phrase ""through a glass, darkly."" Containing the lines ""When I was a child, I talked like a child, I thought like a child,"" and ""Love is patient, love is kind,"" for 10 points, name this Pauline epistle addressed to a Greek city.","First_Epistle_to_the_Corinthians"
"The author of this work discusses his plans to travel to Spain in order to preach, stopping by a certain city along the way. Its sixteenth chapter references Tertius, who transcribed the work for its author. Its second chapter claims that a Jew is led to salvation not by circumcision but by his faith. Unlike twelve similar works, it was written to a city its author had never visited. A commentary on this work was written by Karl Barth This book refutes the idea that we should ""go on sinning so that grace may increase,"" stating that we were crucified with Christ and are now dead to sin. It states that ""the wages of sin is death, but the gift of God is eternal life"" and that ""all have sinned and fall short of the glory of God."" For 10 points, identify this book of the New Testament preceding First Corinthians and succeeding Acts, an epistle written by Paul to an Italian city.","Epistle_to_the_Romans"
