"text","page"
"This philosopher believed that the soul existed in both the spiritual and material worlds, and he advocated resurrection in his form of dualism. This man described proper authority, reasonable cause, and right intention as the three reasons to start a ""just war,"" and he divided law into eternal, divine, natural, and human types. This man discussed the ""unmoved mover"" in his Quinque viae, which are his five proofs for the existence of God. For 10 points, name this Scholastic philosopher and the author of Summa Theologica.","Thomas_Aquinas"
"This thinker added aether, the ""divine"" substance, to the four traditional elements. He laid out the four causes of change in his Physics and also claimed that the ""hyle,"" or matter of an object, remained constant through change in his Metaphysics. This thinker proposed that humans should seek to achieve eudaimonia, or a state of happiness, in a work named for his son, and he discussed catharsis as a key element of tragedy in another work. For 10 points, name this philosopher who wrote Nicomachean Ethics and Poetics and was the founder of the Lyceum.","Aristotle"
"This man stated in one work that God exists with the second highest degree of certainty. After this man was appointed Censor of Moral Philosophy at Christ Church, he drafted a series of lectures known as Essays on the Laws of Nature. This man argued against atheism but believed in the separation of church and state, and he also drafted the Fundamental Constitutions of Carolina. This author of A Letter Concerning Toleration described the mind at birth as a blank slate, or ""tabula rasa,"" in his Essay Concerning Human Understanding. For 10 points, name this English philosopher who claimed that men have the right to ""life, liberty, and property.""","John_Locke"
"In one work, this man claimed that ""There is no such thing as moral phenomena, but only a moral interpretation of phenomena."" This man argued that the ruled create a morality to make their suffering bearable, and he included the chapter ""Why I Am a Destiny"" in Ecce Homo. He discussed the Apollonian and Dionysian views of art in The Birth of Tragedy, and he wrote about a Persian prophet who claims that humanity must embrace the indifferent universe and become the Übermensch. For 10 points, name this German philosopher who claimed that ""God is dead,"" the author of Thus Spoke Zarathustra.","Friedrich_Nietzsche"
"One member of this movement classified Wittgenstein and Heidegger as ""abnormal"" after defining normal discourse in Philosophy and the Mirror of Nature. Another member of this philosophy advocated for by Richard Rorty utilized the analogy of a man chasing a squirrel around a tree. Three universal categories are described by its founder in the essay ""How to Make Our Ideas Clear,"" and another proponent of this philosophy founded by C. S. Peirce wrote Democracy and Education. For 10 points, name this school of thought that advocated practicality, whose members included John Dewey and William James.","Pragmatism"
"This philosopher argued that an ""authentic"" subject will learn to live without the transcendental and empirical egos, and he discussed ""the good and subjectivity"" in Notebooks For an Ethics. This thinker asserted in one essay that the title concept ""is a humanism"" and also claimed that incidental objects are the objects of consciousness. In another work, this author of Transcendence of the Ego categorized the first title concept as ""for-others,"" ""for-itself,"" and ""in-itself,"" and described denial of one's own freedom as ""bad faith."" For 10 points, name this existentialist author of Being and Nothingness.","Jean-Paul_Sartre"
"This thinker argues that society can foster moral behavior through an ""invisible church"" and that humans are essentially evil in his Religion within the Boundaries of Mere Reason. In another work he differentiates between the beautiful and sublime, and claims that aesthetic judgments have universal validity. He defined enlightenment as ""Sapere aude,"" or ""Dare to know,"" and this author of Groundwork on the Metaphysics of Morals differentiated between a priori and a posteriori truth. For 10 points, name this Prussian philosopher who developed the categorical imperative and wrote Critique of Pure Reason.","Immanuel_Kant"
"This man's proof of God's existence rested in his belief that human perceptions of the outside world are consistent because a Spirit maintains them. He advanced this proof in a treatise in which he also claimed that numbers and colors are subjective. By saying that, he opposed John Locke's abstractions, personified as Hylas, and advanced his own philosophy, which he called ""immaterialism"" and represented as Philonous in three namesake Dialogues. For 10 points, name this Irish clergyman, the author of Alciphron, who said ""esse est percipi,"" or, ""to be is to be perceived.""","George_Berkeley"
"One section of this work states that the stars might be surprised at which companions they're given when humans form constellations, and uses that example to show that all ""things"" are carved out of the flux of reality. The sixth section of this work states that experience has a way of ""boiling over"" and allowing the correction of past judgments. It posits that truth is those statements that we can assimilate, corroborate, and verify. This work, which posits that (*) empiricism has no religion and rationalism has no facts, quibbles with the definition of ""going around"" in a discussion of a man chasing a squirrel around a tree to show that the namesake method can eliminate metaphysical disputes. For 10 points, name this collection of lectures subtitled ""A New Name for Some Old Ways of Thinking"" which outlines a uniquely American branch of philosophy, written by William James.","Pragmatism"
"In one work, this man used the example of bits of paint being combined to form a painting, which then disintegrates when momentum is lost, to posit that individual praxis maintains group structures via ""totalization"". Another one of this man's works puts forward the idea that each person is responsible for both their own actions and the actions of all of humanity; that work rejects (*) deterministic explanations for human behavior. In another work this author uses the example of viewing a mannequin and thinking that it is real as a recognition of the subjective nature of others. In that work, he also decries the idea of a person defining their identity based on their role in society, a practice which he calls ""bad faith"". For 10 points, name this author of Critique of Dialectical Reason, Existentialism is a Humanism, and Being and Nothingness, a French existentialist thinker.","Jean-Paul_Sartre"
"After this man loses a case to a group including Anytus and Lycon, this man ironically suggests he be given free meals in the Prytaneum. He notes that the unexamined life is not worth living and is accused of atheism by Meletus. This man's trial and conviction for (*) corrupting the youth of Athens are described in the Apology by Plato. For 10 points, name this Ancient Greek philosopher who was sentenced to death by drinking hemlock.","Socrates"
"This author defines injustice as the breaking of a covenant, leaving everything else as just. In the same work, he describes a world without arts, letters, or industry; that world is avoided if people enter into a (*) social contract under a sovereign with absolute power, so that life would not be ""solitary, poor, nasty, brutish, and short"" as it is in the state of nature. For 10 points, name this English philosopher, the author of Leviathan.","Thomas_Hobbes"
"This author defined the ""enthymeme"" as an argument lacking one or more obvious facts that the listener fills in by themselves. In another work, this author calls Solon the greatest lawgiver. In Prior Analytics, the third of six works on logic collected in the (*) Organon, he invented one valid form of deductive argument, the syllogism. The Lyceum was founded by, for 10 points, what Greek author of Rhetoric and Politics who studied under Plato?","Aristotle"
"This author added the essay ""An Attempt at Self-Criticism"" to his first book. In another work, he notes that ""when you gaze into an abyss, the abyss gazes into you."" This philosopher, who contrasted Dionysian and Apollonian conceptions of reality in (*) The Birth of Tragedy, wrote Beyond Good and Evil to expand on an earlier work that described the Ubermensch. For 10 points, name this German philosopher of Thus Spoke Zarathustra.","Friedrich_Nietzsche"
"This school of philosophy identified four categories: substance, quality, disposition, and relative disposition. The Enchiridion, compiled by Arrian, is a handbook of this philosophy's advice as given by Epictetus; this philosophy is also described in the 12 books of quotations of the (*) Meditations, written by Roman Emperor Marcus Aurelius. Zeno of Citium founded, for 10 points, what school of philosophy whose sages are unmoved by emotion?","Stoicism"
"Edmund Gettier credited this author with the ""justified true belief"" theory of knowledge. In one of this thinker's writings, the lengths of a sides of a square are related to the square's area by a slave, showing that all knowledge is recollection. He also had a character relate how humans once had two heads, before the gods split them apart to make them long for their other half. This author of Meno wrote a multi-person drunken discourse on the nature of love, and advanced his theory of Forms with the allegory of the cave in a discussion of the ideal society. For 10 points, name this Greek author whose philosophical dialogues, including the Symposium and Republic, feature his master Socrates.","Plato"
"This man discussed the ""perfectibility"" of man for a Dijon Academy essay contest, in which he claimed that the founder of civil society was the first man to say ""this is mine"" upon enclosing a plot of land. In one work he devised a girl named ""Sophie,"" the title character's eventual wife, to make sexist arguments for raising women only to please men. This author of Discourse on Inequality argued that a people must legislate the ""general will"" to make society legitimate, and said ""Man is born free, yet everywhere he is in chains."" For 10 points, name this author of Emile: or On Education, a Swiss-born French Enlightenment philosophe who wrote The Social Contract.","Jean-Jacques_Rousseau"
"This philosopher discussed the ""unity of apperception"" in a book where he used arguments based on unprovable facts about the mind, called transcendental deductions. He distinguished the unreachable noumenon from the sensible phenomenal world, and posited ""man's emergence from self-imposed immaturity"" in his essay ""What is Enlightenment?"" He forbid lying even to a murderer inquiring about one's best friend, discussed the beautiful and sublime in his aesthetic tract Critique of Judgment, and proved that synthetic a priori truths exist. For 10 points, name this formulator of the categorical imperative, a Prussian philosopher who wrote Critique of Pure Reason.","Immanuel_Kant"
"It's not power, but Nietzsche described the will to power as the only basis for a ""will to"" this concept in Beyond Good and Evil. Deflationist and coherence theories describe this concept, which Charles Peirce (""PURSE"") called the ""end of inquiry."" The idea that this concept is merely that which serves an individual well is a hallmark of pragmatism. Wittgenstein developed a way of assessing this concept with namesake ""tables,"" and a contemporary theory of this concept defines it as the state corresponding with reality. For 10 points, name this philosophical concept, the opposite of falsehood.","Truth"
"This thinker used the example of the Spartans and the Amazons as reasoning against the title action in one work. In another of his works, this man posited five principles for inductive reasoning, known as his namesake ""methods."" Though not Malthus, this man wrote a textbook called Principles of Political Economy, and this author of A System of Logic was inspired by Jeremy Bentham for another work. This author of The Subjection of Women described actions made by democratic leaders that greatly oppress individuals to the point of despotism as the ""tyranny of the majority"" in his most famous work. For 10 points, name this philosopher of Utilitarianism and On Liberty.","John_Stuart_Mill"
"In one of this thinker's works, he used the term sensus communis to define an ability all people use to reflect on actions. This man wrote an essay which included a provision for removing all standing armies and which influenced democratic peace theory. Lying would be considered immoral by this author of ""Perpetual Peace"" because, according to him, the morality of an action depends on whether or not it is a universal law. This thinker described synthetic knowledge that is a priori, and introduced the categorical imperative in Groundworks on the Metaphysics of Morals. For 10 points, name this German Enlightenment author of Critiques on Judgment and Pure Reason.","Immanuel_Kant"
"This man offered a proof for God in the third volume of a work which also suggests the existence of Innate, Fictitious, and Adventitious ideas. He demonstrated the fallibility of the senses with a melting piece of wax, known as his Wax Argument, and this man's final work was on emotions as the movement of spirits, which was titled ""Passions of the Soul."" This philosopher believed that the ""seat of the soul"" was in the pineal gland and is famous for his theory of mind-body dualism. For 10 points, name this French philosopher, the author of Discourse on Method, who famously stated that ""I think, therefore I am.""","René_Descartes"
"This man defined parrhesia in his lecture series Discourse and Truth, which was ""an attempt to consider truth-telling as a specific activity."" He began a book subtitled ""An Archaeology of the Human Sciences"" with a discussion of Las Meninas, then proceeded to outline his concept of the ""episteme."" This author of The History of Sexuality theorized the dehumanizing ""medical gaze"" in his The Birth of the Clinic, and he described the ""unequal gaze"" afforded by Jeremy Bentham's Panopticon. For 10 points, name this French philosopher who analyzed the prison system in Discipline and Punish.","Michel_Foucault"
"In this work, one character considers the ""business of fighting"" as an art and profession, comparing it to the work of a cobbler. The act of returning weapons to a mad friend refutes Cephalus' definition of justice in this work, which also considers a man's unjust actions as a result of obtaining the ring of a Lydian king. This work argues that the ""Form of the Good"" is the source of being and knowledge, comparing it to the sun's illumination. This work that describes the Ring of Gyges presents a case in which prisoners look at moving shadows on a wall, known as the Allegory of the Cave. For 10 points, name this philosophical work written by Plato.","Republic_(Plato)"
"This philosopher refuted the errors of the Greek Orthodox Church in a treatise written to Pope Urban IV. This philosopher argued that the demonstrated truths of science do not contradict the revealed truths of the Christian faith in an apologetic work targeted at non-Christians, and in his most famous work, he included rightful intent, sovereign authority, and the motive of peace as features of a ""just war."" That work of his includes first cause and contingency among his quinque viae, five arguments in support of the existence of God. For 10 points, name this author of Summa Contra Gentiles, a scholastic philosopher who also wrote Summa Theologica.","Thomas_Aquinas"
"This work compares the failure of society to the idea of ""defectuous procreation,"" which can result from ""supernatural inspiration"" or self-interest. This work argues that failure to adhere to true Christian principles and doctrines leads to a ""Kingdom of Darkness,"" and this work examines the relationship between civil law and natural law in a Christian commonwealth. This work's section ""Of Man"" argues the idea that the state of nature consists of total war of ""every man against every man,"" and that life is ""solitary, poor, nasty, brutish, and short."" For 10 points, name this work that argues for absolute monarchy, written by Thomas Hobbes.","Leviathan_(Hobbes_book)"
"In a series of lectures, this thinker argued that ""Reason is the substance of the universe"" and examined the ""consciousness of freedom"" throughout history beginning with the Greeks. This man introduced the idea of ""aufheben"" or sublation, the transformation from ""Becoming"" to ""Determinate Being,"" in a work examining the objective and subjective types of the title concept. In addition to writing The Science of Logic, this philosopher discussed the meeting of two self-conscious beings resulting in submission and domination with his master-slave dialectic. For 10 points, name this German idealist philosopher, the author of The Phenomenology of Spirit.","Georg_Wilhelm_Friedrich_Hegel"
"In his first notable work, this man argued that the sciences were born out of human vices, corrupting natural morals. In another work by this man, a Savoyard vicar professes his faith to the title child, claiming that God is beyond reason. This man examines political domination resulting from amour-propre in his Discourse on Inequality, and in another work, argues that sovereignty is derived from the general will. That work opens with the lines ""man is born free, and everywhere he is in chains."" For 10 points, name this French philosopher, the author of Emile, or On Education and The Social Contract.","Jean-Jacques_Rousseau"
"William Paley popularized a theological version of this philosophy, which was based on the earlier works of John Gay. Henry Sidgwick promoted this philosophy in The Methods of Ethics and The Elements of Politics. One early proponent of this philosophy created the hedonic calculus, which measures pleasure and pain based on variables such as intensity, duration, and extent, while that man's successor in this movement used it to argue for equality of the sexes in The Subjection of Women. For 10 points, name this philosophy pioneered by Jeremy Bentham and John Stuart Mill, which supports the greatest good for the greatest number of people.","Utilitarianism"
"Antipater of Tarsus, who succeeded Diogenes of Babylon as head of this school, was so timid in debates with Carneades of the Academy that he only wrote, and was nicknamed ""Pen-noise."" Cleanthes, another scholarch of this school, wrote that ""Fate guides the willing, but drags the unwilling,"" and his successor claimed that divination was real and that free will and fate were compatible. That man was Chrysippus, and a later writer of this school thanked his grandfather for ""a kindly disposition."" For 10 points, name this philosophical school founded on a porch by Zeno of Citium, whose members included the author of the Meditations, Marcus Aurelius.","Stoicism"
"This man argued that hope and fear result from the possibility of ""any good or evil"" in A Dissertation on the Passions. In another work, this man argued that the possibility of error in demonstrative reasoning leads to the degeneration of knowledge into probability. This man wrote that ""it would be no crimeto divert the Nile"" in ""Of Suicide,"" pondered the missing shade of blue, and divided ""matters of fact"" from ""relations of ideas"" in a work with sections like ""Of the Origin of Ideas"" and ""Of Miracles."" For 10 points, name this Scottish philosopher who wrote A Treatise on Human Nature and An Enquiry Concerning Human Understanding.","David_Hume"
"This man rejected sensual pleasure, by which ""the mind is enthralled to the extent of quiescence,"" when debating whether to change ""the conduct and usual plan of [his] life"" in order to write a work in which he defined the grades of knowledge; namely, opinion, reason, and intuition. This philosopher asserted that miracles come from ignorance and that Ezra wrote most of the New Testament, and defended biblical criticism in his Tractatus Theologico-Politicus. This man's ""panentheism"" was defined by the first section of a work whose fourth chapter is entitled ""Of Human Bondage."" For 10 points, name this rationalist author of Ethics, a Dutch Jew.","Baruch_Spinoza"
"One work by this philosopher presents the metaphysical idea of ""pure experience"" making up both mind and matter. This author of Essays in Radical Empiricism also examined Walt Whitman as an individual with a soul of ""sky-blue tint"" and knowledge of ""the goodness of life"" in his work The Varieties of Religious Experience. This philosopher included the chapters ""The Stream of Thought"" and ""The Consciousness of Self"" in the textbook Principles of Psychology, and in another work, he discussed a man chasing a squirrel around a tree while advocating for the title school of thought. For 10 points, name this American philosopher who wrote Pragmatism.","William_James"
"This man argued that ""existence precedes essence"" in a work that argued that his philosophy ""is a Humanism."" In another work, he described people who define themselves by their class as living in ""bad faith."" This lover of (*) Simone de Beauvoir turned down the 1964 Nobel in Literature, earned for novels like Nausea and plays like No Exit. For 10 points, name this French existentialist, the author of Being and Nothingness.","Jean-Paul_Sartre"
"In one work, this man criticized Robert Filmer's view of monarchy and argued that revolution is needed if the government fails to serve the interests of citizens. He wrote that knowledge is gained from experience alone because the human mind at birth is a (*) tabula rasa, or ""blank slate,"" in An Essay Concerning Human Understanding. For 10 points, name this English philosopher who described social contract theory in Two Treatises of Government.","John_Locke"
"This thinker designed a system for first order logic in which quantified variables are omitted, which he dubbed ""predicate functor logic."" He described how a scientist can learn to speak the ""jungle"" language by observing natives do things like say ""gavagai"" while pointing at a rabbit. This man wrote an essay criticizing Rudolf Carnap's attempts to create a sense-datum language. This philosopher defined his idea of the indeterminacy of translation in his book Word and Object. That essay defined the ideas of reductionism and the analytic-synthetic distinction as the title concepts that the logical positivists believed in. For 10 points, name this author of the essay ""Two Dogmas of Empiricism"".","Willard_Van_Orman_Quine"
"This thinker used the phrase ""double reciprocal incarnation"" to describe his idea of the basis of sexual desire. This man used the example of being unable to find Pierre in a cafe to explain the title concept of the chapter ""The Origin of Negation"". He described the example of a man who acts ""a little too rapid"" and ""a little too eagerly"" because he is acting to try to fit his perceived characteristics as a waiter, thereby acting in bad faith. This thinker wrote an essay describing his philosophy ""as a humanism."" This man wrote a book describing how being-for-itself cancels out being-in-itself. For 10 points, name this existentialist author of Being and Nothingness.","Jean-Paul_Sartre"
"This author described a discipline as ""spaces of ordered and exploratory experience"" and declares that ""Don Quixote reads the world in order to prove his books"" in a text that describes the ""epistemes"" of different generations. This author wrote about a concept that creates a form of individuality that is cellular, organic, genetic, and combinatory. A book by this man rejects the ""repressive hypothesis"" and introduces the term ""biopower"" to describe state control over the bodies of individuals. This author of The Order of Things analyzed the Panopticon to explain the birth of the prison system. For 10 points, name this French author of The History of Sexuality and Discipline and Punish.","Michel_Foucault"
"This man delivered a lecture describing a ""crude but vital"" popular mentality that ""inhabits the skyscraper"" as opposed to one that inhabits ""colonial mansions."" He wrote a book that described essence, matter, truth, and spirit as four constituents of a group of foundations for experience. This writer of ""The Genteel Tradition in American Philosophy"" argued that philosophy should rely on instinct instead of rational thought, and that it begins in medias res. This author wrote The Realms of Being and Scepticism and Animal Faith. For 10 points, name this Spanish-American philosopher who said that ""those who cannot remember the past are condemned to repeat it.""","George_Santayana"
"This man claimed that since he could not experience transcendent concepts like God, he had to ""deny knowledge to make room for faith."" This thinker argued that humans only experience the appearances of things in his definition of transcendental idealism. This philosopher posited the unknowable noumena to contrast with observable phenomena. Subjects that either contain or do not contain their predicates form the basis of his distinction between analytic and synthetic propositions. This man used theft and lying as examples of actions that are prohibited by the categorical imperative. For 10 points, name this German philosopher who wrote Critique of Pure Reason.","Immanuel_Kant"
"This thinker argued that an organism interacts with its environment through self-guided activity in an essay criticizing the then-dominant conception of the reflex arc. He rejected the term ""epistemology"" for his approach to the theory of knowledge, preferring to use terms like ""theory of inquiry."" A book by this thinker responded to Walter Lippmann's claim that the modern public could not successfully participate in democracy. He argued that schools should not be seen as a preparation for civic life but instead as continuous extensions of civil society. For 10 points, name this American pragmatist philosopher who wrote The Public and its Problems and Democracy and Education.","John_Dewey"
"This writer wrote a treatise that mockingly asks whether some ""evanescent increments"" should be referred to as ""ghosts of departed quantities."" He wrote a ""chain of reflections and inquiries"" in his book Siris to advocate the use of a folk- remedy by his disease-ridden countrymen. This man criticized the idea of infinitesimal calculus in his ""discourse addressed to an infidel mathematician,"" titled The Analyst. His book on the ""principles of human knowledge"" rejects Locke's idea of primary qualities, and includes the maxim ""to be is to be perceived."" For 10 points, name this Irish philosopher who wrote Essay Towards a New Theory of Vision and Three Dialogues Between Hylas and Philonous.","George_Berkeley"
"This thinker's essay ""On the Nature of Acquaintance"" cites William James' proposal that substances are not intrinsically physical or mental, but differ only in their context. This champion of neutral monism was criticized in a paper by P.F. Strawson that posits sentences like ""the table is covered with books."" He criticized Meinong's theory of objects and Frege's idea of sense and reference in his essay ""On Denoting."" Godel's incompleteness theorem dealt a blow to this man's attempt to formulate axioms from which all mathematical truths could be derived. For 10 points, name this philosopher who wrote Principia Mathematica with Alfred Whitehead.","Bertrand_Russell"
"This work asserts that civil law is superior to religious law because one cannot know whether God's vision as received by someone else is true. According to this work, there are only three types of government, and all other forms are just alternate names for those three: aristocracy, democracy and monarchy. The last section of this work explains that misinterpretation of Scripture causes the ""Kingdom of Darkness."" This work describes the state of nature as a war of all against all and describes life as ""nasty, brutish and short."" For 10 points, name this philosophical work defending the absolute monarchy written during the English Civil War by Thomas Hobbes.","Leviathan_(Hobbes_book)"
"This man wrote that anxiety arises from the ""dizziness of freedom."" According to this man, the self must renew faith in God constantly because it is ""a relation [relating] itself to itself."" He described aesthetics, ethics and religion as the three stages of life. He also stated that distinction between good and evil depends on God, justifying Abraham's sacrifice of Isaac as a ""teleological suspension of the ethical."" This man wrote under pseudonyms such as Victor Eremita and Johannes de Silentio in order to separate himself from his ideas. For 10 points, name this Danish existentialist philosopher and author of Fear and Trembling and Either/Or.","Søren_Kierkegaard"
"This man described a tree of philosophy with metaphysics as the roots, physics as the trunk and other sciences as the branches. He believed that the essence of mind is thought, while the essence of the body is extension. This man argued that sensations are involuntary to the mind and therefore must have an external source, and a world external to the mind must exist. Since everything taken to be true is given by the senses, this philosopher began one work by rejecting everything in order to find true knowledge. For 10 points, name this author of Discourse on the Method and Meditations on First Philosophy, a French philosopher who asserted, ""I think, therefore I am.""","René_Descartes"
"One proponent of this philosophical tradition wrote that truth only expresses endorsement of beliefs. Inquiry is the process of changing an indeterminate situation into a determinate one according to another proponent of this philosophy, who also wrote that experience is shaped by habits of expectation. This philosophy's namesake maxim holds that our conception of something is solely made of its practical effects. Another writer associated with this philosophy argued that it does not make a practical difference whether a man is actually going around a squirrel when chasing it around a tree. For 10 points, name this philosophy of John Dewey, Charles Sanders Peirce and William James.","Pragmatism"
"This man argued that Jesus knew sin and evil when he cried out ""why hast thou forsaken me"" on the cross. In one of his works, this man introduced the idea of respecting others as ""non-interference"" and wrote about three spheres of righteousness in Elements of the Philosophy of Right. This philosopher argued that world history is man's consciousness awakening to freedom and divided another work into ""being,"" ""essence,"" and ""concept"". This author of Science of Logic described a ""struggle to the death"" between two self-conscious beings in his master-slave dialectic. For 10 points, name this German philosopher who wrote The Phenomenology of Spirit.","Georg_Wilhelm_Friedrich_Hegel"
"In response to Siger of Brabant, this man penned ""On the Unicity of Intellect,"" in which he criticized Averroës, whom he called ""the Commentator"" in another work. In a work written to Pope Urban IV, this man put himself in opposition to the Eastern Church in Contra Errores Graecorum. This scholar described his idea of the ""beatific vision"" in one work, in which he also divides the spirit into two parts: rational and irrational, in opposition to Plato. This author of Summa Contra Gentiles used the ""argument of degree"" and ""argument of the first mover"" in his quinque viae to prove the existence of God. For 10 points, name this medieval Italian theologian, writer of Summa Theologica.","Thomas_Aquinas"
"One essay by this author declares that ""Prosperity is the blessing of the Old Testament; Adversity is the blessing of the New."" He called rational reasoning ""anticipation of mind"" because it only reinforces what we already know. This thinker's method clarifies the data collected with one's senses by arranging them into ""tables of presentation."" He called his attempt to clear away accumulated prejudice ""The Great Renewal"" and used Salomon's House to portray his ideal model of discovery. He labeled misconceptions founded in human nature and through men's mutual association as the idols of the tribe and of the marketplace in a work that attempts to replace the Aristotelian syllogism with empirical experimentation. For 10 points, name this English philosopher who wrote The New Atlantis and Novum Organum, often credited as the father of the scientific method.","Francis_Bacon"
"One thinker argued that this man achieved ""infinite negativity"" which brought about the birth of subjectivity. An essay named for this man claims that ""analogy was the soul of his syllogisms"" and was written by J. G. Hamann. Along with Buddha, Confucius, and Jesus, Karl Jaspers included this man as one of four ""paradigmatic individuals."" This man was discussed as a ""symptom of decline"" who courted death in a section on ""The Problem of"" him from Nietzsche's Twilight of the Idols. This philosopher was the subject of continual reference in Kierkegaard's The Concept of Irony. He is defended in Xenophon's Memorabilia, and a speech he gives in one work recalls a discussion in which Diotima describes the scale of ascent toward the Form of Beauty. For 10 points, name this Athenian gadfly who claimed to know nothing and taught Plato.","Socrates"
"This philosopher used examples like ""Tomorrow there will be a sea battle"" to argue that future contingents are neither true nor false. He rejected the existence of actual infinites while allowing possible infinites by division. This philosopher divided mental capacities into the nutritive, perceptual, and intellectual souls. This author of On Interpretation argued that substances are predicative complexes of form and matter, and that the soul is the substantial form of the body, his theory of hylomorphism. This author of De Anima argued that continuous circular motion was imparted to the heavens by an unmoved mover, and he uses the example of an architect designing a house to illustrate his four causes. For 10 points, name this Greek philosopher whose works include Physics and Metaphysics.","Aristotle"
"One definition of this property finds a fixed point of the sequence of partially interpreted languages that differ only in their interpretation of this property. That definition was axiomatized by Solomon Feferman and created by Saul Kripke. Another thinker argued that accounts of this property must be formally correct and materially adequate, and claimed a language cannot contain its own predicate for this property. That ""semantic conception"" was developed by Alfred Tarski. Coherence theories oppose correspondence theories, which assert that statements have this property when they correspond to the world. Deflationary theories assert that the sentence ""snow is white"" has this property if and only if snow is white. For 10 points, name this property that usually denotes accordance with reality, the opposite of falsehood.","Truth"
"A work titled for the paradoxes of this philosophical method includes statements like ""all vices and virtues are equal,"" ""the sage alone is free,"" and ""only the wise man is rich."" Adherents of this school thought philosophy was ""askesis,"" or a method of determining what is most beneficial. A prominent exponent of this school refused to shave his beard on pain of death. This philosophy undergirds works by the playwright Seneca, who (sort of) adhered to this school. Arguing that apatheia, or peace of mind,"" was necessary to end suffering, FTP what philosophy was founded by Zeno of Citium?","Stoicism"
"This thinker counterposed Newtonian and Leibnizian ideas of space and time in his best-known work's first section, titled ""Transcendental Aesthetic."" His concept of transcendental idealism relies on his description of ""things-as-they-are,"" noted in his Prolegomena to any Future Metaphysics. An early treatise about the merits of democracy in maintaining diplomatic serenity is his Perpetual Peace. This man's Groundwork for the Metaphysics of Morals outlines a concept later fully described in his Critique of Practical Reason. FTP name this German creator of the categorical imperative.","Immanuel_Kant"
"This man's thoughts on dualism likens the body to a machine in a work written after acquiring Princess Elisabeth of Bohemia as a pen pal. Both The Description of the Human Body and Passions of the Soul outline his form of dualism, wherein the mind proves superior. He defends the necessity of rationalism as a method of defining the world in the Wax Argument, a seminal chapter in his Meditations on First Philosophy. FTP name this philosopher, the author of Discourse on Method, best known for his maxim ""I think, therefore I am.""","René_Descartes"
"This philosopher wrote that his ""formula for greatness in a human being is amor fati,"" in one work, and he celebrated Arthur Schopenhauer ""as educator"" in a chapter from his book Untimely Meditations. He included sections titled ""Why I Am So Clever,"" and ""Why I Write Such Good Books"" in his work Ecce Homo. This philosopher divided the title concept into the Apollonian and Dionysian in one work, while in another work he declared that, ""God is dead."" This philosopher wrote The Gay Science and The Birth of Tragedy. FTP, name this German philosopher who wrote about the Ubermensch in Thus Spake Zarathustra.","Friedrich_Nietzsche"
"This man wrote for Horace Greeley's New York Tribune until the departure of editor Charles Dana changed the paper's pro-abolitionist stance. This man's letter to Eisenach was later published as The Critique of the Gotha Program. This man wrote that history repeats, ""first as tragedy, then as farce,"" in a work examining a French coup in 1851, The Eighteenth Brumaire of Louis Napoleon. This man's most famous work posits that, ""The history of all hitherto existing society is the history of class struggles."" That work was a collaboration between this man and Friedrich Engels. FTP, name this philosopher who wrote that ""A spectre is haunting Europe,"" in The Communist Manifesto.","Karl_Marx"
"This work claims that appetite and aversion underlie all ""Passions"" of humans after dividing animal motion into ""Vital"" and ""Voluntary"" components. It lists judicial and law-making authority as two of the twelve principal rights of Commonwealths. Besides stating that (*) absolute monarchy is the best of three types of government, a section titled ""Of the Kingdom of Darkness"" explains four causes of ignorance. This work warns of a ""war of all against all"" and describes life as ""nasty, brutish, and short."" For ten points, identify this treatise by Thomas Hobbes titled after a biblical sea monster.","Leviathan_(Hobbes_book)"
"This thinker differentiated the Greek word ""hypostasis"" from the Latin word ""personae"" to show how two languages can convey the same meaning. He also refuted the claim made by Averroes, whom he called ""The Commentator,"" that people share an intellect. One of this man's works was legendarily inspired by Raymond of Penafort, while another work by this author of (*) Summa contra Gentiles lays out the principles of just war and includes ""degree,"" ""contingency,"" and ""the unmoved mover"" among his five arguments for the existence of God. For ten points, name this 13th-century theologian who wrote Summa Theologica.","Thomas_Aquinas"
"This man wrote a work which compared historical religions to ""clothing"" and rational religions to ""bare humans."" Another one of his works proposed constitutional republics as a proper political means of attaining perpetual peace. This philosopher drafted three propositions regarding duty and authored a work which focuses on (*) a priori knowledge. He suggested following an unconditional, universal law that would function in all circumstances. For ten points, name this philosopher who wrote Critique of Pure Reason and introduced the categorical imperative in his Groundwork of the Metaphysics of Morals.","Immanuel_Kant"
"Karl Popper argued that this work portrays the working class as ""human sheep"" in his work The Open Society and Its Enemies. One character in this work narrates the ""earth-born"" myth that claims each human has a predetermined nature as one of his ""noble lies"", while another character, (*) Glaucon, responds to Thrasymachus by reciting the story of the ring of Gyges. Several definitions of justice are discussed in the beginning of this work, which advocates for the rule of the philosopher-king and in one scene, it describes the shadows shackled prisoners see from the fire behind them. For ten points, identify this Platonic dialogue which includes the Allegory of the Cave and describes the ideal society.","Republic_(Plato)"
"This person wrote that ""one day's absence is as long as three years"" in a poem concerning kudzu [KUD-zoo] vine. He described a poem as ""the place to which one's preoccupations go"" in the preface to his Book of Songs. This person's philosophical teachings espouse the concepts of the ideal person, the rules of propriety, and ideal relationships, also known as junzi [joon-zee], li, and ren. Name this author of the Analects, an ancient Chinese philosopher.","Confucius"
